-9.008992991763855684e+01,-1.358147692225028607e+02
-8.851643013474166821e+01,-1.374881792259487270e+02
-8.691242701782113045e+01,-1.391426276929685173e+02
-8.527816757334809949e+01,-1.407777085971276847e+02
-8.361390345612430508e+01,-1.423928809786072236e+02
-8.191989426826226861e+01,-1.439876352568279003e+02
-8.019640710397230521e+01,-1.455614644182638244e+02
-7.844371660901107646e+01,-1.471138639205311449e+02
-7.666210517968504234e+01,-1.486443304577315416e+02
-7.485186234016209994e+01,-1.501523685115661237e+02
-7.301328432893028264e+01,-1.516374905503767252e+02
-7.114667478190662564e+01,-1.530992102380133701e+02
-6.925234488269515509e+01,-1.545370427963643181e+02
-6.733061388894077481e+01,-1.559505033029260233e+02
-6.538180683763989975e+01,-1.573391191170639729e+02
-6.340625722248907437e+01,-1.587024150573505210e+02
-6.140430324560229280e+01,-1.600399307561400519e+02
-5.937629182885862633e+01,-1.613512020685376740e+02
-5.732257577669600579e+01,-1.626357734838512386e+02
-5.524351367694717396e+01,-1.638931971056297243e+02
-5.313947627042097110e+01,-1.651230121699451843e+02
-5.101083939348713869e+01,-1.663247702847040728e+02
-4.885797920865072541e+01,-1.674980464374295082e+02
-4.668128183804784470e+01,-1.686424091967779759e+02
-4.448114659812894445e+01,-1.697574154343323585e+02
-4.225797314204749711e+01,-1.708426444309427552e+02
-4.001216730179053371e+01,-1.718976808329632888e+02
-3.774414318519615819e+01,-1.729221100735135508e+02
-3.545432080670830288e+01,-1.739155241295176779e+02
-3.314312214089186170e+01,-1.748775289461669615e+02
-3.081098536554455336e+01,-1.758077159586119365e+02
