-3.152735375732347478e+01,9.878344958559927136e+01
-3.288758326371381457e+01,9.886904423861757607e+01
-3.425824396165405972e+01,9.893946216657457171e+01
-3.563695539319896000e+01,9.898984742317409768e+01
-3.702333380189395484e+01,9.901985114686824829e+01
-3.841711773211953584e+01,9.902938148996898349e+01
-3.981812691614780420e+01,9.901848494874519702e+01
-4.122579488774196221e+01,9.898653246959534613e+01
-4.263976237763179711e+01,9.893330606411205963e+01
-4.406012706818692237e+01,9.885932072655886316e+01
-4.548629203083758910e+01,9.876395495676158021e+01
-4.691773098621723648e+01,9.864676109794481818e+01
-4.835419564336444864e+01,9.850773189195508905e+01
-4.979543820133837784e+01,9.834685088939131958e+01
-5.124095775044342105e+01,9.816375990087176717e+01
-5.269040381528518679e+01,9.795832912918730528e+01
-5.414351120724603561e+01,9.773054191861631068e+01
-5.559980762182811276e+01,9.748012896378860148e+01
-5.705892839940960926e+01,9.720697181236791096e+01
-5.852057047719522132e+01,9.691102924357214476e+01
-5.998428349242894342e+01,9.659210040215711501e+01
-6.144969131556430142e+01,9.625008193785954802e+01
-6.291646097275427962e+01,9.588492273883350947e+01
-6.438420439693470598e+01,9.549652041881410014e+01
-6.585248980004568864e+01,9.508474078724897538e+01
-6.732096450094843476e+01,9.464953655280977785e+01
-6.878924322876655140e+01,9.419083579531665862e+01
-7.025687677683202992e+01,9.370851969270222526e+01
-7.172353025375505808e+01,9.320257910264309942e+01
-7.318853962091617404e+01,9.267274219107210342e+01
-7.465174749416112832e+01,9.211916716535739624e+01
