-1.005410535229518558e+02,6.066570866415962371e+01
-1.021666941523133545e+02,5.978458908531898430e+01
-1.037883042949057852e+02,5.886550341537539310e+01
-1.054013713581254876e+02,5.790738117815713792e+01
-1.070053268190465445e+02,5.691045773236594130e+01
-1.085992225085253438e+02,5.587487405190258016e+01
-1.101822260355830423e+02,5.480081817579380754e+01
-1.117535112041775562e+02,5.368849335131837819e+01
-1.133121586073326910e+02,5.253810205877479689e+01
-1.148572917886275349e+02,5.134987496108315952e+01
-1.163880764514397015e+02,5.012406666995806148e+01
-1.179038127669654443e+02,4.886096068103012158e+01
-1.194035706945719397e+02,4.756082853491879803e+01
-1.208865835889884295e+02,4.622397568970291104e+01
-1.223521254161997405e+02,4.485072106570257944e+01
-1.237993759846715704e+02,4.344139161912186609e+01
-1.252275452386803209e+02,4.199633179080674950e+01
-1.266358221852019597e+02,4.051590242241450568e+01
-1.280235615505480666e+02,3.900047481614451783e+01
-1.293898774805945777e+02,3.745044184859032299e+01
-1.307341608107844877e+02,3.586619791252147138e+01
-1.320557357275626202e+02,3.424814851178969377e+01
-1.333538954352903545e+02,3.259671319498828979e+01
-1.346279046949010763e+02,3.091232909402242512e+01
-1.358771154911111410e+02,2.919543503934764672e+01
-1.371008006069827445e+02,2.744649501206671260e+01
-1.382983419523586974e+02,2.566596743505088796e+01
-1.394690949543333147e+02,2.385432609480385935e+01
-1.406123826350400066e+02,2.201206524602496373e+01
-1.417273508807858491e+02,2.013974373310377786e+01
-1.428135750588376993e+02,1.823782527031860212e+01
