7.494677981965611480e+01,8.452089949834409310e+01
7.375624408867155068e+01,8.504201055004661214e+01
7.256337305439426189e+01,8.554923027449051176e+01
7.136694792011766708e+01,8.604014077850115427e+01
7.016721433391550988e+01,8.651477764460300079e+01
6.896443031452396610e+01,8.697320606673771692e+01
6.775882626145194365e+01,8.741544873030680662e+01
6.655048794868183393e+01,8.784125881298051297e+01
6.533965206325980546e+01,8.825066664843721753e+01
6.412663015526079846e+01,8.864385675682206056e+01
6.291165422348901615e+01,8.902087149953860035e+01
6.169474653656746455e+01,8.938132856338179977e+01
6.047611470358765473e+01,8.972520663521956408e+01
5.925604811082254031e+01,9.005266110730050855e+01
5.803507142828078003e+01,9.036437773834133225e+01
5.681298955714471788e+01,9.065949656588527716e+01
5.559001121983463634e+01,9.093800681448351497e+01
5.436638686631778228e+01,9.119999673849093824e+01
5.314253772904034179e+01,9.144597129904919086e+01
5.191852222037892517e+01,9.167560031189260883e+01
5.069447945458406224e+01,9.188872629379720536e+01
4.947065457834762014e+01,9.208544901191081067e+01
4.824736987064687099e+01,9.226608020270757038e+01
4.702474315381826386e+01,9.243041804202086098e+01
4.580293203518907319e+01,9.257835109147549701e+01
4.458220977430385545e+01,9.271008150964100025e+01
4.336282239516009440e+01,9.282575477721826473e+01
4.214490059862512794e+01,9.292519330809824396e+01
4.092862268290195260e+01,9.300834511014801365e+01
3.971428572397451262e+01,9.307552049252281279e+01
3.850206455900230651e+01,9.312667545443882489e+01
