4.040807951759582295e+00,1.051250010329773801e+02
2.809930683785383465e+00,1.052410377698746373e+02
1.576474536048241504e+00,1.053460126539892343e+02
3.409217519748501957e-01,1.054363220132317309e+02
-8.965676140996787780e-01,1.055120569689466379e+02
-2.135819949603702028e+00,1.055731801714802458e+02
-3.376662259202424465e+00,1.056196646495308329e+02
-4.618920047511865690e+00,1.056514784653205652e+02
-5.862418904982275691e+00,1.056685954852428040e+02
-7.106984347264374335e+00,1.056709932661356817e+02
-8.352440776354495000e+00,1.056586475627084525e+02
-9.598612723582421680e+00,1.056315388525370338e+02
-1.084532448834680274e+01,1.055896500072004898e+02
-1.209240021610609084e+01,1.055329664286345519e+02
-1.333966400296507437e+01,1.054614762444956000e+02
-1.458693877457302968e+01,1.053751660363430034e+02
-1.583404487978602226e+01,1.052740167626667045e+02
-1.708080372110736178e+01,1.051580173049794524e+02
-1.832703730269297537e+01,1.050271617643976185e+02
-1.957256744277381699e+01,1.048814463911833457e+02
-2.081721580209172018e+01,1.047208695948193053e+02
-2.206080391005722419e+01,1.045454319457527106e+02
-2.330315318988701279e+01,1.043551361742412240e+02
-2.454408499251925235e+01,1.041499871922340930e+02
-2.578342060872811459e+01,1.039299920564883166e+02
-2.702098131039308271e+01,1.036951600092573784e+02
-2.825658836995112821e+01,1.034455024601962663e+02
-2.949006308862514203e+01,1.031810329913393076e+02
-3.072122682318820353e+01,1.029017673577752134e+02
-3.194988618557267657e+01,1.026076923374876912e+02
-3.317588867581319789e+01,1.022988837635042643e+02
