1.321556465942161935e+02,-6.615603111124171676e+01
1.322390674963475590e+02,-6.460496129920028352e+01
1.323032112715569610e+02,-6.305661190030140517e+01
1.323485963737508655e+02,-6.151121492075517949e+01
1.323752625944707688e+02,-5.996899152601409355e+01
1.323833234243025174e+02,-5.843016208580451121e+01
1.323727872256385467e+02,-5.689494607449815788e+01
1.323436688427061938e+02,-5.536356316604694427e+01
1.322960408871142590e+02,-5.383623203911749755e+01
1.322299623797131858e+02,-5.231317074093113462e+01
1.321454920968370459e+02,-5.079459666586251387e+01
1.320426883945889074e+02,-4.928072660447582365e+01
1.319215923138375501e+02,-4.777177749367295689e+01
1.317822854203109273e+02,-4.626796419461578580e+01
1.316248369752325402e+02,-4.476950121938077132e+01
1.314493358037344422e+02,-4.327660126161781307e+01
1.312558502983229403e+02,-4.178947722195196235e+01
1.310444161038962534e+02,-4.030834361018081324e+01
1.308151612436891469e+02,-3.883340830354110551e+01
1.305681677539046177e+02,-3.736488098939152280e+01
1.303034798535725542e+02,-3.590297371556285810e+01
1.300212337984306146e+02,-3.444789040694890048e+01
1.297214624607273379e+02,-3.299984282755016807e+01
1.294042818752604944e+02,-3.155903484102282164e+01
1.290698583486590110e+02,-3.012566370969027929e+01
1.287181808003719539e+02,-2.869994370821811458e+01
1.283494648669658886e+02,-2.728206448900630932e+01
1.279636925415052247e+02,-2.587224032750177116e+01
1.275610924852072117e+02,-2.447065624355277436e+01
1.271416812147529214e+02,-2.307752129641784222e+01
1.267056321615884258e+02,-2.169302421600883335e+01
