4.087893771066444515e+01,1.019769180380503713e+02
3.963657758963661593e+01,1.021956562191978861e+02
3.839464450475541213e+01,1.024022563221018203e+02
3.715261272770464984e+01,1.025935322825571347e+02
3.591067442592872538e+01,1.027695213161472623e+02
3.466901719659092862e+01,1.029302430825973573e+02
3.342782827173892457e+01,1.030757195012177334e+02
3.218729455446590748e+01,1.032059751478013396e+02
3.094760648693296901e+01,1.033210639585835935e+02
2.970901217372906089e+01,1.034214735706529922e+02
2.847162211187754366e+01,1.035067550255204623e+02
2.723562114592052907e+01,1.035769413944030077e+02
2.600119359638755512e+01,1.036320679680340930e+02
2.476852323370614428e+01,1.036721722487478132e+02
2.353779325233993092e+01,1.036972939432906742e+02
2.230919631405471648e+01,1.037075993349617562e+02
2.108291259529467609e+01,1.037031558909471443e+02
1.985911517119074787e+01,1.036839436222869182e+02
1.863798072976172193e+01,1.036499790829264640e+02
1.741968713614912900e+01,1.036012968788122635e+02
1.620441242036601892e+01,1.035379424832938611e+02
1.499233612115244085e+01,1.034600418999703777e+02
1.378363375787004408e+01,1.033676851916020354e+02
1.257847841441047798e+01,1.032609053868070106e+02
1.137704333499549492e+01,1.031397252494514021e+02
1.017950201911214059e+01,1.030041965565120279e+02
8.986027315463417153e+00,1.028543826683493592e+02
7.796789650189989374e+00,1.026904025048214493e+02
6.611957895262015938e+00,1.025123444958593808e+02
5.431711256787487230e+00,1.023200503776087658e+02
4.256209350394328794e+00,1.021138357077174987e+02
