-1.289666334940494323e+02,-9.187105751988686109e+01
-1.281761218557883524e+02,-9.400976701596538021e+01
-1.273488237146715818e+02,-9.614385741378106331e+01
-1.264845521428274111e+02,-9.827225441225000679e+01
-1.255833918815610275e+02,-1.003944763288543669e+02
-1.246453728339975839e+02,-1.025098954393755264e+02
-1.236705385034607332e+02,-1.046178957898436437e+02
-1.226589364739761976e+02,-1.067178469498838780e+02
-1.216106272146812728e+02,-1.088091287579407549e+02
-1.205256800676425541e+02,-1.108911205067863506e+02
-1.194041672515940888e+02,-1.129631773578908280e+02
-1.182461903334018842e+02,-1.150247314468595903e+02
-1.170518344997578737e+02,-1.170751168999571519e+02
-1.158212099250749247e+02,-1.191137292189116295e+02
-1.145544328727718124e+02,-1.211399529993462210e+02
-1.132516290163933945e+02,-1.231531754569618045e+02
-1.119129317503416701e+02,-1.251527757671544805e+02
-1.105384869384905215e+02,-1.271381560782940596e+02
-1.091284449067758544e+02,-1.291086856525968471e+02
-1.076829690119400169e+02,-1.310637617255195835e+02
-1.062022314327760029e+02,-1.330027844518814391e+02
-1.046864125630278579e+02,-1.349251476093788824e+02
-1.031357019942356601e+02,-1.368302457282418061e+02
-1.015502986324198531e+02,-1.387174753342347913e+02
-9.993041068438292029e+01,-1.405862395891877554e+02
-9.827625549743140709e+01,-1.424359355461239431e+02
-9.658805938057020057e+01,-1.442659786008728133e+02
-9.486605631999499622e+01,-1.460757994507134185e+02
-9.311049168647167562e+01,-1.478647785596706399e+02
-9.132163012020942006e+01,-1.496322130113518938e+02
-8.949972501768402822e+01,-1.513776622960249369e+02
